0,21
4.99999968,23
9.999999359,27
15.00000048,23
20.00000016,13
24.99999984,18
29.99999952,26
35.00000064,21
40.00000032,13
45,11
49.99999968,16
54.99999936,15
60.00000048,13
65.00000016,15
69.99999984,15
74.99999952,12
80.00000064,9
85.00000032,12
90,6
94.99999968,13
99.99999936,11
105.0000005,14
110.0000002,14
114.9999998,9
119.9999995,12
125.0000006,13
130.0000003,11
135,17
139.9999997,16
144.9999994,17
150.0000005,8
155.0000002,10
159.9999998,7
164.9999995,12
170.0000006,0
175.0000003,11
180,9
184.9999997,4
189.9999994,12
195.0000005,7
200.0000002,10
204.9999998,0
209.9999995,13
215.0000006,4
220.0000003,22
225,6
229.9999997,0
234.9999994,8
240.0000005,2
245.0000002,0
249.9999998,0
254.9999995,0
260.0000006,0
265.0000003,0
270,13
274.9999997,11
279.9999994,8
285.0000005,7
290.0000002,13
294.9999998,9
299.9999995,6
305.0000006,4
310.0000003,9
315,15
319.9999997,11
324.9999994,29
330.0000005,25
335.0000002,20
339.9999998,19
344.9999995,28
350.0000006,0
355.0000003,0
360,20
364.9999997,19
369.9999994,14
375.0000005,0
380.0000002,0
384.9999998,29
389.9999995,0
395.0000006,0
400.0000003,0
405,0
409.9999997,0
414.9999994,26
420.0000005,25
425.0000002,42
429.9999998,26
434.9999995,33
440.0000006,0
445.0000003,20
450,37
454.9999997,49
459.9999994,0
465.0000005,0
470.0000002,40
474.9999998,0
479.9999995,0
485.0000006,0
490.0000003,0
495,0
499.9999997,73
504.9999994,46
510.0000005,0
515.0000002,53
519.9999998,62
524.9999995,59
530.0000006,68
535.0000003,55
540,51
544.9999997,0
549.9999994,35
555.0000005,65
560.0000002,0
564.9999998,60
569.9999995,65
575.0000006,54
580.0000003,51
585,61
589.9999997,56
594.9999994,65
600.0000005,62
605.0000002,36
609.9999998,55
614.9999995,57
620.0000006,61
625.0000003,72
630,56
634.9999997,67
639.9999994,79
645.0000005,59
650.0000002,61
654.9999998,69
659.9999995,50
665.0000006,67
670.0000003,74
675,86
679.9999997,64
684.9999994,88
690.0000005,72
695.0000002,62
699.9999998,67
704.9999995,98
710.0000006,77
715.0000003,78
720,63
724.9999997,69
729.9999994,75
735.0000005,51
740.0000002,75
744.9999998,68
749.9999995,80
755.0000006,65
760.0000003,89
765,68
769.9999997,85
774.9999994,89
780.0000005,76
785.0000002,73
789.9999998,79
794.9999995,81
800.0000006,62
805.0000003,76
810,92
814.9999997,82
819.9999994,70
825.0000005,89
830.0000002,64
834.9999998,80
839.9999995,70
845.0000006,82
850.0000003,87
855,86
859.9999997,91
864.9999994,70
870.0000005,88
875.0000002,95
879.9999998,79
884.9999995,102
890.0000006,91
895.0000003,76
900,88
904.9999997,81
909.9999994,79
915.0000005,89
920.0000002,69
924.9999998,78
929.9999995,79
935.0000006,91
940.0000003,85
945,90
949.9999997,84
954.9999994,83
960.0000005,97
965.0000002,73
969.9999998,74
974.9999995,89
980.0000006,63
985.0000003,83
990,81
994.9999997,0
999.9999994,80
1005,67
1010,85
1015,75
1020,71
1025.000001,101
1030,85
1035,74
1040,66
1044.999999,83
1050,59
1055,70
1060,74
1065,54
1070.000001,86
1075,90
1080,55
1085,65
1089.999999,82
1095,68
1100,79
1105,81
1110,72
1115.000001,85
1120,81
1125,57
1130,77
1134.999999,66
1140,76
1145,68
1150,67
1155,74
1160.000001,71
1165,57
1170,66
1175,51
1179.999999,74
1185,64
1190,68
1195,48
1200,50
1205.000001,73
1210,85
1215,55
1220,66
1224.999999,72
1230,45
1235,55
1240,60
1245,72
1250.000001,58
1255,59
1260,35
1265,54
1269.999999,65
1275,63
1280,65
1285,59
1290,65
1295.000001,67
1300,55
1305,56
1310,59
1314.999999,52
1320,61
1325,72
1330,60
1335,59
1340.000001,78
1345,68
1350,64
1355,58
1359.999999,52
1365,71
1370,72
1375,59
1380,57
1385.000001,50
1390,60
1395,62
1400,49
1404.999999,40
1410,39
1415,26
1420,38
1425,39
1430.000001,35
1435,29
1440,30
1445,21
1449.999999,26
1455,18
1460,28
1465,21
1470,22
1475.000001,26
1480,18
1485,17
1490,10
1494.999999,18
1500,12
1505,9
1510,12
1515,16
1520.000001,14
1525,18
1530,13
1535,4
1539.999999,11
1545,8
1550,15
1555,11
1560,12
1565.000001,9
1570,4
1575,9
1580,16
1584.999999,8
1590,8
1595,5
1600,4
1605,13
1610.000001,2
1615,11
1620,5
1625,3
1629.999999,5
1635,10
1640,1
1645,3
1650,3
1655.000001,7
1660,5
1665,10
1670,10
1674.999999,8
1680,6
1685,7
1690,5
1695,6
1700.000001,4
1705,11
1710,5
1715,5
1719.999999,11
1725,12
1730,4
1735,9
1740,11
1745.000001,7
1750,4
1755,8
1760,7
1764.999999,11
1770,8
1775,8
1780,13
1785,16
1790.000001,16
1795,15
1800,12
1805,11
1809.999999,15
1815,9
1820,9
1825,15
1830,14
1835.000001,25
1840,25
1845,17
1850,24
1854.999999,15
1860,17
1865,17
1870,16
1875,15
1880.000001,9
1885,25
1890,24
1895,26
1899.999999,32
1905,34
1910,30
1915,28
1920,27
1925.000001,23
1930,25
1935,26
1940,30
1944.999999,35
1950,37
1955,42
1960,27
1965,43
1970.000001,33
1975,48
1980,29
1985,30
1989.999999,31
1995,42
2000,40
2005,43
2010,51
2015.000001,59
2020,66
2025,52
2030,52
2034.999999,44
2040,53
2045,41
2050,48
2055,58
2060.000001,49
2065,64
2070,76
2075,64
2079.999999,53
2085,59
2090,0
2095,0
2100,61
2105.000001,51
2110,53
2115,67
2120,81
2124.999999,70
2130,80
2135,0
2140,0
2145,0
2150.000001,53
2155,65
2160,69
2165,57
2169.999999,38
2175,59
2180,69
2185,66
2190,73
2195.000001,82
2200,66
2205,77
2210,77
2214.999999,72
2220,66
2225,60
2230,80
2235,75
2240.000001,77
2245,87
2250,76
2255,86
2259.999999,89
2265,93
2270,70
2275,93
2280,68
2285.000001,71
2290,74
2295,76
2300,61
2304.999999,89
2310,83
2315,63
2320,79
2325,52
2330.000001,68
2335,94
2340,83
2345,88
2349.999999,83
2355,89
2360,87
2365,81
2370,82
2375.000001,72
2380,67
2385,84
2390,85
2394.999999,71
2400,83
2405,65
2410,94
2415,74
2420.000001,72
2425,70
2430,76
2435,73
2439.999999,74
2445,73
2450,77
2455,76
2460,80
2465.000001,73
2470,69
2475,72
2480,58
2484.999999,80
2490,67
2495,68
2500,72
2505,73
2510.000001,87
2515,72
2520,73
2525,67
2529.999999,75
2535,72
2540,60
2545,75
2550,63
2555.000001,56
2560,70
2565,81
2570,47
2574.999999,63
2580,75
2585,48
2590,71
2595,54
2600.000001,53
2605,69
2610,71
2615,44
2619.999999,71
2625,53
2630,50
2635,52
2640,52
2645.000001,47
2650,49
2655,56
2660,53
2664.999999,60
2670,54
2675,56
2680,47
2685,67
2690.000001,42
2695,64
2700,62
2705,61
2709.999999,60
2715,66
2720,47
2725,64
2730,56
2735.000001,38
2740,44
2745,55
2750,38
2754.999999,35
2760,28
2765,40
2770,40
2775,33
2780.000001,38
2785,33
2790,37
2795,40
2799.999999,38
2805,33
2810,37
2815,29
2820,31
2825.000001,24
2830,31
2835,18
2840,26
2844.999999,31
2850,16
2855,20
2860,12
2865,20
2870.000001,18
2875,16
2880,7
2885,16
2889.999999,13
2895,12
2900,5
2905,4
2910,12
2915.000001,11
2920,7
2925,6
2930,7
2934.999999,6
2940,8
2945,5
2950,5
2955,3
2960.000001,4
2965,1
2970,8
2975,4
2979.999999,4
2985,2
2990,5
2995,9
3000,4
3005.000001,5
3010,3
3015,0
3020,7
3024.999999,8
3030,3
3035,5
3040,1
3045,3
3050.000001,4
3055,6
3060,2
3065,4
3069.999999,7
3075,3
3080,4
3085,9
3090,7
3095.000001,6
3100,8
3105,5
3110,10
3114.999999,9
3120,6
3125,7
3130,5
3135,5
3140.000001,13
3145,12
3150,10
3155,10
3159.999999,10
3165,9
3170,14
3175,12
3180,15
3185.000001,16
3190,9
3195,18
3200,19
3204.999999,18
3210,19
3215,32
3220,27
3225,31
3230.000001,34
3235,32
3240,26
3245,40
3249.999999,27
3255,36
3260,32
3265,39
3270,34
3275.000001,64
3280,62
3285,75
3290,51
3294.999999,65
3300,44
3305,63
3310,51
3315,68
3320.000001,81
3325,70
3330,67
3335,87
3339.999999,63
3345,73
3350,70
3355,75
3360,63
3365.000001,81
3370,69
3375,79
3380,58
3384.999999,84
3390,46
3395,72
3400,76
3405,61
3410.000001,60
3415,59
3420,76
3425,57
3429.999999,67
3435,56
3440,51
3445,50
3450,63
3455.000001,56
3460,54
3465,60
3470,51
3474.999999,59
3480,63
3485,62
3490,59
3495,55
3500.000001,60
3505,51
3510,59
3515,62
3519.999999,60
3525,38
3530,78
3535,64
3540,48
3545.000001,65
3550,70
3555,57
3560,68
3564.999999,58
3570,84
3575,77
3580,48
3585,90
3590.000001,62
3595,76
3600,68
3605,75
3609.999999,77
3615,76
3620,74
3625,72
3630,53
3635.000001,65
3640,79
3645,70
3650,77
3654.999999,92
3660,74
3665,73
3670,59
3675,59
3680.000001,90
3685,86
3690,86
3695,85
3699.999999,58
3705,76
3710,83
3715,80
3720,68
3725.000001,99
3730,86
3735,78
3740,81
3744.999999,76
3750,83
3755,78
3760,71
3765,78
3770.000001,69
3775,84
3780,81
3785,62
3789.999999,92
3795,82
3800,87
3805,94
3810,77
3815.000001,70
3820,83
3825,62
3830,87
3834.999999,67
3840,99
3845,87
3850,84
3855,76
3860.000001,80
3865,65
3870,87
3875,76
3879.999999,78
3885,92
3890,76
3895,77
3900,90
3905.000001,73
3910,89
3915,93
3920,72
3924.999999,50
3930,96
3935,57
3940,88
3945,74
3950.000001,84
3955,73
3960,66
3965,70
3969.999999,88
3975,71
3980,79
3985,70
3990,54
3995.000001,67
4000,71
4005,66
4010,67
4014.999999,52
4020,86
4025,78
4030,56
4035,58
4040.000001,77
4045,60
4050,66
4055,58
4059.999999,56
4065,50
4070,58
4075,60
4080,74
4085.000001,64
4090,52
4095,56
4100,50
4104.999999,60
4110,64
4115,78
4120,62
4125,52
4130.000001,76
4135,62
4140,65
4145,58
4149.999999,51
4155,73
4160,63
4165,53
4170,62
4175.000001,77
4180,51
4185,38
4190,46
4194.999999,36
4200,35
4205,38
4210,44
4215,36
4220.000001,37
4225,44
4230,35
4235,39
4239.999999,46
4245,32
4250,33
4255,32
4260,25
4265.000001,28
4270,30
4275,29
4280,25
4284.999999,32
4290,22
4295,25
4300,18
4305,20
4310.000001,18
4315,18
4320,24
4325,24
4329.999999,14
4335,13
4340,21
4345,13
4350,16
4355.000001,6
4360,9
4365,8
4370,6
4374.999999,10
